Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo
16621,,GAZ,21 3.0,2001,Sedan,True,Petrol,3.0,135000,6.0,Tiptronic,Front,4,Left wheel,White,7,True
8467,639.0,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,419603,4.0,Automatic,Front,4,Left wheel,Orange,4,False
3920,738.0,CHEVROLET,Cruze,2017,Sedan,True,Petrol,1.4,52661,4.0,Automatic,Front,4,Left wheel,Black,12,False
16621,1185.0,TOYOTA,Camry,2009,Sedan,False,Petrol,2.5,60250,4.0,Tiptronic,Front,4,Left wheel,Red,16,False
30,,HONDA,FIT,2002,Hatchback,False,Petrol,1.3,0,4.0,Automatic,Front,4,Right-hand drive,Silver,4,False
37125,1249.0,HYUNDAI,H1,2017,Universal,True,Diesel,2.5,168645,4.0,Automatic,Front,4,Left wheel,Silver,4,False
14740,,FORD,Focus SE,2013,Hatchback,True,Petrol,1.5,197000,4.0,Manual,Front,4,Left wheel,Black,2,False
20005,707.0,SSANGYONG,Actyon,2011,Jeep,True,Diesel,2.0,107479,4.0,Automatic,Front,4,Left wheel,White,4,False
35,,TOYOTA,Prius,2014,Sedan,False,Hybrid,1.8,160960,4.0,Variator,Front,4,Left wheel,White,0,False
43143,1079.0,HYUNDAI,Elantra,2018,Sedan,True,Petrol,2.0,35168,4.0,Automatic,Front,4,Left wheel,Grey,4,False
22580,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,True,Petrol,2.0,50930,4.0,Automatic,Rear,4,Left wheel,Black,12,False
1098,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,398069,4.0,Automatic,Front,4,Left wheel,Black,12,False
49237,1342.0,TOYOTA,Tacoma,2017,Jeep,True,Petrol,2.7,94262,4.0,Automatic,Rear,4,Left wheel,White,12,False
18503,1211.0,MERCEDES-BENZ,C 300,2010,Sedan,True,Petrol,3.0,12200,6.0,Tiptronic,Rear,4,Left wheel,White,8,False
26030,,LAND ROVER,Land Rover Sport,2007,Jeep,True,Diesel,2.7,200000,6.0,Tiptronic,4x4,4,Left wheel,Black,4,True
9722,,MITSUBISHI,Pajero,1995,Jeep,True,CNG,3.5,0,6.0,Automatic,4x4,4,Left wheel,White,0,False
27190,639.0,CHEVROLET,Malibu,2014,Sedan,True,Petrol,2.0,57870,4.0,Automatic,Front,4,Left wheel,White,4,False
13962,836.0,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.0,259385,4.0,Automatic,Front,4,Left wheel,Silver,4,False
1098,394.0,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,398069,4.0,Automatic,Front,4,Left wheel,Black,12,False
24415,640.0,CHEVROLET,Orlando,2013,Jeep,True,Diesel,2.0,40299,4.0,Automatic,Front,4,Left wheel,Silver,4,False
31988,1935.0,LEXUS,GX 460,2016,Jeep,True,Petrol,4.6,155976,8.0,Automatic,4x4,4,Left wheel,White,0,False
7213,,OPEL,Zafira,1999,Universal,False,Diesel,2.0,290000,4.0,Manual,Front,4,Left wheel,Silver,2,True
6300,,TOYOTA,VOXY,2003,Minivan,False,Petrol,2.0,3552100,4.0,Automatic,Front,4,Right-hand drive,Black,5,False
470,1399.0,LEXUS,RX 350,2010,Jeep,True,Petrol,3.5,138070,6.0,Automatic,4x4,4,Left wheel,Black,12,False
26657,,MINI,Countryman S,2013,Jeep,True,Petrol,1.6,124800,4.0,Tiptronic,4x4,4,Left wheel,Black,6,True
42024,,TOYOTA,Prius,2016,Hatchback,False,Petrol,1.8,83000,4.0,Automatic,Front,4,Left wheel,Grey,12,False
392,1017.0,MERCEDES-BENZ,A 140,2017,Jeep,True,Petrol,2.0,38918,4.0,Automatic,4x4,4,Left wheel,White,12,False
54568,1360.0,LEXUS,GX 470,2013,Jeep,True,Petrol,4.6,202651,8.0,Automatic,4x4,4,Left wheel,Black,0,False
470,1273.0,MERCEDES-BENZ,ML 350,2015,Jeep,True,Petrol,3.5,82819,6.0,Automatic,4x4,4,Left wheel,Silver,12,False
5645,,TOYOTA,Passo,2005,Hatchback,False,Petrol,1.0,135000,4.0,Automatic,Front,4,Right-hand drive,White,2,False
54568,1363.0,LEXUS,GX 460,2012,Jeep,True,Petrol,4.6,255406,8.0,Automatic,4x4,4,Left wheel,Black,0,False
8377,308.0,TOYOTA,Aqua,2015,Hatchback,True,Hybrid,1.5,178442,4.0,Automatic,Front,4,Left wheel,Silver,4,False
11851,531.0,CHEVROLET,Aveo,2012,Hatchback,True,Petrol,1.6,50000,4.0,Automatic,Front,4,Left wheel,Silver,4,False
15063,1024.0,HYUNDAI,H1,2010,Minivan,True,Diesel,2.5,52717,4.0,Automatic,Front,4,Left wheel,Black,4,False
18817,1275.0,KIA,Sportage,2019,Jeep,True,Petrol,2.4,18206,4.0,Automatic,4x4,4,Left wheel,Black,12,False
51028,1079.0,HYUNDAI,Santa FE,2018,Jeep,True,Diesel,2.0,102934,4.0,Automatic,Front,4,Left wheel,White,4,False
14426,,MITSUBISHI,Outlander,2005,Jeep,False,Petrol,2.4,164000,4.0,Tiptronic,4x4,4,Right-hand drive,Black,2,False
11133,,TOYOTA,Ist,2005,Hatchback,False,LPG,1.5,137000,4.0,Automatic,Front,4,Right-hand drive,Black,2,False
10349,1268.0,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,131000,4.0,Automatic,Front,4,Right-hand drive,Black,6,False
2901,749.0,HYUNDAI,Sonata,2014,Sedan,True,Petrol,2.4,158714,4.0,Automatic,Front,4,Left wheel,White,12,False
11604,562.0,CHEVROLET,Cruze,2015,Sedan,False,Petrol,1.4,76000,4.0,Automatic,Front,4,Left wheel,Blue,0,False
31361,,MERCEDES-BENZ,Sprinter,2004,Microbus,True,Diesel,2.7,200000,5.0,Manual,Rear,2,Left wheel,White,2,True
10976,,MERCEDES-BENZ,E 320,2000,Sedan,True,CNG,3.2,0,6.0,Tiptronic,Rear,4,Left wheel,Silver,6,False
73698,,TOYOTA,Camry,2019,Sedan,True,Petrol,2.5,6417,4.0,Automatic,Front,4,Left wheel,Brown,12,False
13956,603.0,LEXUS,RX 450,2015,Jeep,True,Hybrid,3.5,143619,6.0,Automatic,4x4,4,Left wheel,Black,12,False
9565,919.0,MERCEDES-BENZ,E 350,2012,Sedan,True,Diesel,3.0,171221,6.0,Automatic,Rear,4,Left wheel,Black,12,False
10000,,MERCEDES-BENZ,Vito,2006,Minivan,False,Diesel,2.2,1000,4.0,Manual,Rear,4,Left wheel,Blue,4,False
8467,,TOYOTA,Ist,2002,Hatchback,False,Petrol,1.5,121000,4.0,Tiptronic,Front,4,Right-hand drive,Silver,4,False
23521,1058.0,TOYOTA,Highlander,2012,Jeep,True,Petrol,3.5,140966,6.0,Automatic,4x4,4,Left wheel,Black,12,False
11917,,JEEP,Grand Cherokee special e,2004,Jeep,True,LPG,4.0,363200,6.0,Automatic,4x4,4,Left wheel,Blue,4,False
35570,777.0,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,32000,4.0,Automatic,Front,4,Left wheel,Grey,4,False
3136,781.0,TOYOTA,Camry,2012,Sedan,True,Hybrid,2.5,159379,4.0,Automatic,Front,4,Left wheel,White,12,False
43576,831.0,SSANGYONG,Actyon,2017,Jeep,True,Diesel,1.6,42891,4.0,Automatic,Front,4,Left wheel,Red,4,False
42000,,MERCEDES-BENZ,Sprinter,2010,Microbus,True,Diesel,2.7,300000,4.0,Manual,Rear,5,Left wheel,White,2,True
941,1058.0,LEXUS,RX 450,2012,Jeep,True,Hybrid,3.5,232357,6.0,Automatic,4x4,4,Left wheel,Black,12,False
19121,531.0,HYUNDAI,Elantra,2012,Sedan,True,Petrol,1.6,112243,4.0,Automatic,Front,4,Left wheel,White,4,False
4077,1363.0,LEXUS,GX 460,2012,Jeep,True,Petrol,4.6,150909,8.0,Automatic,4x4,4,Left wheel,Black,0,False
24775,441.0,KIA,Optima,2015,Sedan,True,Hybrid,2.4,87890,4.0,Tiptronic,Front,4,Left wheel,Black,6,False
15367,552.0,HONDA,FIT,2011,Hatchback,False,Petrol,1.5,120000,4.0,Automatic,Front,4,Left wheel,Grey,6,False
14113,,NISSAN,Fuga,2008,Sedan,True,Petrol,3.5,165000,6.0,Tiptronic,Rear,4,Right-hand drive,Green,8,False
6743,687.0,DAEWOO,Lacetti,2010,Sedan,True,Diesel,1.6,75840,4.0,Automatic,Front,4,Left wheel,Black,4,False
5645,,MITSUBISHI,Pajero IO,1998,Jeep,False,Petrol,1.8,125000,4.0,Automatic,4x4,2,Left wheel,Green,4,False
26971,,BMW,335 D,2011,Sedan,True,Diesel,3.0,250000,6.0,Tiptronic,Front,4,Left wheel,Black,6,True
25089,639.0,HYUNDAI,Sonata Sport,2014,Sedan,True,Petrol,2.0,86400,4.0,Tiptronic,Front,4,Left wheel,Orange,12,True
15289,836.0,HYUNDAI,Genesis,2010,Coupe,True,Petrol,2.0,115363,4.0,Automatic,Front,4,Left wheel,Red,4,False
16308,,TOYOTA,Aqua,2014,Hatchback,False,Hybrid,1.5,12800,4.0,Automatic,Front,4,Right-hand drive,White,4,False
549,1288.0,NISSAN,Sentra,2007,Sedan,True,Petrol,2.0,0,4.0,Automatic,Front,4,Left wheel,Black,12,False
10976,790.0,HYUNDAI,I30,2009,Sedan,True,Petrol,1.6,79027,4.0,Automatic,Front,4,Left wheel,Black,4,False
941,753.0,HYUNDAI,Sonata,2012,Sedan,True,Petrol,2.4,215266,4.0,Automatic,Front,4,Left wheel,Grey,12,False
18817,,MERCEDES-BENZ,Sprinter,2005,Microbus,False,Diesel,2.7,22700,6.0,Tiptronic,Rear,4,Left wheel,White,2,True
94083,431.0,BMW,X5,2016,Jeep,True,Plug-in Hybrid,2.0,58000,4.0,Tiptronic,4x4,4,Left wheel,Black,12,True
22357,836.0,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,214639,4.0,Automatic,Front,4,Left wheel,Black,4,False
13203,527.0,HONDA,FIT,2015,Hatchback,True,Petrol,1.3,137533,4.0,Automatic,Front,4,Left wheel,Silver,4,False
33870,1252.0,AUDI,A8,2012,Sedan,True,Petrol,4.2,200000,8.0,Automatic,4x4,4,Left wheel,Black,10,False
17553,966.0,HYUNDAI,Genesis,2009,Coupe,True,Petrol,2.0,120219,4.0,Automatic,Front,4,Left wheel,Grey,4,False
10036,,BMW,X5,2002,Sedan,True,Petrol,3.0,321430,6.0,Automatic,4x4,4,Left wheel,Grey,8,True
2038,333.0,FORD,Fusion,2014,Sedan,True,Hybrid,2.0,165442,4.0,Automatic,Front,4,Left wheel,Black,12,False
18033,530.0,MINI,Countryman,2013,Jeep,True,Petrol,1.6,132678,4.0,Manual,Front,4,Left wheel,Black,10,False
20385,,PORSCHE,Cayenne,2008,Jeep,True,Petrol,4.8,260000,8.0,Tiptronic,4x4,4,Left wheel,Black,12,False
7213,,MERCEDES-BENZ,ML 350,2003,Jeep,True,CNG,3.5,178000,6.0,Automatic,4x4,4,Left wheel,Blue,8,False
7997,,BMW,525,2000,Sedan,True,Petrol,2.5,200000,6.0,Manual,Rear,4,Right-hand drive,Blue,6,False
21953,585.0,TOYOTA,Prius,2013,Sedan,True,Hybrid,1.8,105600,4.0,Automatic,Front,4,Left wheel,Black,10,False
49174,,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,199450,4.0,Variator,Front,4,Right-hand drive,White,4,False
53941,,LEXUS,RX 350,2013,Jeep,True,Petrol,3.5,104000,6.0,Tiptronic,Front,4,Left wheel,Black,12,False
25889,707.0,SSANGYONG,Korando,2011,Jeep,True,Diesel,2.0,85000,4.0,Automatic,Front,4,Left wheel,Grey,4,False
53521,971.0,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.2,130279,4.0,Automatic,Front,4,Left wheel,Brown,4,False
4391,,FORD,Transit,1992,Microbus,False,Diesel,2.5,0,4.0,Manual,Rear,4,Left wheel,White,0,False
6586,1077.0,TOYOTA,CHR,2019,Jeep,True,Petrol,2.0,19968,4.0,Automatic,Front,4,Left wheel,White,12,False
70562,,BMW,X5 3.5,2014,Jeep,True,Petrol,3.0,196000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,True
30784,777.0,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,136711,4.0,Automatic,Front,4,Left wheel,Silver,4,False
10663,642.0,FORD,Focus,2012,Hatchback,False,Petrol,2.0,160000,4.0,Tiptronic,Front,4,Left wheel,Black,8,False
4861,1113.0,ACURA,MDX,2012,Jeep,True,Petrol,3.7,147701,6.0,Automatic,4x4,4,Left wheel,White,12,False
10873,502.0,TOYOTA,Aqua,2013,Hatchback,True,Petrol,1.5,154000,4.0,Automatic,Front,4,Left wheel,Silver,4,False
18654,862.0,HYUNDAI,H1,2011,Minivan,True,Diesel,2.5,69624,4.0,Automatic,Front,4,Left wheel,Black,4,False
53185,1017.0,HONDA,Civic,2017,Coupe,True,Petrol,2.0,26488,4.0,Automatic,Front,4,Left wheel,White,4,False
9408,,TOYOTA,ISIS,2005,Minivan,False,Petrol,2.0,198555,4.0,Automatic,4x4,4,Right-hand drive,Silver,4,False
14740,,TOYOTA,Prius,2010,Hatchback,True,Petrol,1.8,120000,4.0,Variator,Front,4,Left wheel,Black,6,False
63152,784.0,HONDA,Civic,2017,Sedan,True,Petrol,1.5,7176,4.0,Automatic,Front,4,Left wheel,Blue,4,False
1254,1079.0,HYUNDAI,Elantra,2018,Sedan,True,Petrol,2.0,48171,4.0,Automatic,Front,4,Left wheel,Red,12,False
15681,,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,117000,4.0,Variator,Front,4,Right-hand drive,Silver,4,False
21103,730.0,HYUNDAI,Elantra,2016,Sedan,True,Diesel,1.6,91314,4.0,Automatic,Front,4,Left wheel,Grey,4,False
10663,915.0,AUDI,Q7,2014,Jeep,True,Diesel,3.0,98803,6.0,Automatic,4x4,4,Left wheel,Grey,0,False
28225,777.0,TOYOTA,RAV 4,2014,Jeep,True,Petrol,2.5,116442,4.0,Automatic,4x4,4,Left wheel,Grey,0,False
13485,,AUDI,A6,2008,Sedan,True,Petrol,3.2,268800,6.0,Tiptronic,4x4,4,Left wheel,Silver,8,False
14740,,TOYOTA,Corolla,2007,Sedan,False,Petrol,1.6,179000,4.0,Tiptronic,Front,4,Left wheel,Grey,0,False
3800,,OPEL,Vectra ბ,2001,Hatchback,True,Petrol,2.6,219200,6.0,Automatic,Front,4,Right-hand drive,Black,6,False
53872,971.0,SSANGYONG,REXTON,2016,Jeep,True,Diesel,2.2,14950,4.0,Automatic,Front,4,Left wheel,Silver,4,False
87811,,TOYOTA,Camry,2018,Sedan,True,Petrol,3.5,18000,6.0,Automatic,Front,4,Left wheel,Black,10,False
22580,650.0,CHEVROLET,Cruze,2016,Sedan,False,Petrol,1.4,64000,4.0,Tiptronic,Front,4,Left wheel,White,8,False
15367,503.0,TOYOTA,Prius C,2012,Hatchback,False,Hybrid,1.5,202000,4.0,Variator,Front,4,Left wheel,Black,0,False
39201,,BMW,740,2010,Sedan,True,Petrol,3.0,158000,6.0,Tiptronic,Rear,4,Left wheel,Grey,12,False
282,,FORD,Transit,2000,Microbus,False,Diesel,2.3,1000,4.0,Manual,Rear,4,Left wheel,White,0,False
6586,,OPEL,Astra,2000,Hatchback,False,Petrol,1.6,250000,4.0,Manual,Front,4,Left wheel,White,4,False
549,761.0,TOYOTA,Corolla,2010,Sedan,True,Petrol,1.8,305237,4.0,Automatic,Front,4,Left wheel,Silver,12,False
11917,690.0,LEXUS,RX 450,2016,Jeep,True,Hybrid,3.5,59858,6.0,Automatic,Front,4,Left wheel,Silver,12,False
14069,707.0,SSANGYONG,Actyon,2011,Jeep,True,Diesel,2.0,209900,4.0,Automatic,Front,4,Left wheel,Silver,4,False
941,1292.0,AUDI,Q5,2016,Jeep,True,Petrol,3.0,448982,6.0,Automatic,4x4,4,Left wheel,Black,0,False
20855,1051.0,MITSUBISHI,Outlander,2016,Jeep,False,Petrol,2.4,68985,4.0,Automatic,Front,4,Left wheel,Silver,0,False
18817,583.0,NISSAN,Juke,2011,Jeep,False,Petrol,1.6,126117,4.0,Tiptronic,Front,4,Left wheel,Brown,0,True
21972,642.0,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,162957,4.0,Automatic,Front,4,Left wheel,White,4,False
10349,,NISSAN,X-Trail,2004,Jeep,True,CNG,2.0,167000,4.0,Automatic,4x4,4,Right-hand drive,Black,6,False
21918,891.0,HYUNDAI,Sonata,2016,Sedan,True,Petrol,2.0,19088,4.0,Automatic,Front,4,Left wheel,White,4,False
9565,915.0,AUDI,A7,2014,Hatchback,True,Petrol,3.0,191373,6.0,Automatic,4x4,4,Left wheel,Grey,0,False
9879,1018.0,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.0,273186,6.0,Automatic,Rear,4,Left wheel,White,12,False
1882,746.0,TOYOTA,Prius,2009,Sedan,True,Hybrid,1.5,142426,4.0,Automatic,Front,4,Left wheel,White,12,False
157,333.0,FORD,Fusion,2014,Sedan,True,Hybrid,2.0,186048,4.0,Automatic,Front,4,Left wheel,Black,0,False
44003,880.0,SSANGYONG,Actyon,2018,Jeep,True,Petrol,1.6,24372,4.0,Automatic,Front,4,Left wheel,Blue,4,False
7997,,MITSUBISHI,Pajero IO,1999,Jeep,False,Petrol,1.8,185000,4.0,Automatic,4x4,4,Left wheel,White,4,False
862,1399.0,FORD,Taurus,2010,Sedan,True,Petrol,3.5,236770,6.0,Automatic,Front,4,Left wheel,Black,12,False
17249,,TOYOTA,Prius,2010,Hatchback,True,Hybrid,1.8,171000,4.0,Variator,Front,4,Left wheel,Pink,10,False
627,441.0,KIA,Optima,2015,Sedan,True,Hybrid,2.4,70936,4.0,Automatic,Front,4,Left wheel,Black,12,False
862,1356.0,MERCEDES-BENZ,GL 450,2014,Jeep,True,Petrol,4.6,153536,8.0,Automatic,4x4,4,Left wheel,Blue,12,False
17562,,BMW,X5,2005,Jeep,True,LPG,3.0,71000,6.0,Tiptronic,4x4,4,Right-hand drive,Silver,10,False
10036,639.0,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,493905,4.0,Automatic,Front,4,Left wheel,Silver,4,False
11290,,MERCEDES-BENZ,C 200,2001,Sedan,False,Petrol,2.0,195000,4.0,Manual,Front,4,Left wheel,Silver,6,False
15367,765.0,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,409910,4.0,Automatic,Front,4,Left wheel,Silver,4,False
15035,836.0,HYUNDAI,Sonata,2010,Sedan,True,Petrol,2.0,193953,4.0,Automatic,Front,4,Left wheel,Silver,4,False
9500,,MERCEDES-BENZ,220,2001,Sedan,True,Diesel,2.2,3000,4.0,Tiptronic,Rear,4,Left wheel,White,6,True
188,1185.0,FORD,Escape,2009,Jeep,True,Hybrid,2.5,196682,4.0,Automatic,Front,4,Left wheel,Black,0,False
21639,586.0,TOYOTA,Prius V,2012,Universal,True,Hybrid,1.8,198000,4.0,Automatic,Front,4,Left wheel,White,8,False
25365,911.0,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.2,149046,4.0,Automatic,Front,4,Left wheel,Silver,4,False
8154,777.0,MAZDA,1300,2014,Sedan,True,Petrol,2.5,57058,4.0,Automatic,Front,4,Left wheel,Grey,12,False
14113,,MERCEDES-BENZ,E 500,2003,Sedan,True,Petrol,5.0,130000,8.0,Tiptronic,Front,4,Left wheel,Black,12,False
7213,1486.0,HONDA,FIT,2010,Hatchback,False,Petrol,1.3,9200,4.0,Variator,Front,4,Right-hand drive,Blue,2,False
10349,843.0,TOYOTA,Prius,2008,Hatchback,False,Hybrid,1.5,120000,4.0,Automatic,Front,4,Left wheel,Blue,7,False
10036,,AUDI,A4,2002,Sedan,True,Petrol,1.8,324000,4.0,Tiptronic,4x4,4,Left wheel,Silver,4,True
12544,,MERCEDES-BENZ,B 170,2006,Hatchback,False,LPG,1.7,109000,4.0,Tiptronic,Front,4,Right-hand drive,White,8,False
15035,583.0,HYUNDAI,Elantra,2011,Sedan,True,Petrol,1.6,174391,4.0,Automatic,Front,4,Left wheel,White,4,False
35338,640.0,SSANGYONG,REXTON,2013,Jeep,True,Diesel,2.0,142000,4.0,Automatic,Front,4,Left wheel,White,4,False
29777,765.0,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,66000,4.0,Automatic,Front,4,Left wheel,White,4,False
44247,891.0,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,148633,4.0,Automatic,Front,4,Left wheel,White,4,False
7997,836.0,DAEWOO,Lacetti,2010,Sedan,True,Diesel,2.0,53223,4.0,Automatic,Front,4,Left wheel,Grey,4,False
3763,1850.0,MERCEDES-BENZ,E 350,2008,Sedan,True,Diesel,3.5,494317,6.0,Automatic,4x4,4,Left wheel,Black,12,False
15681,,MERCEDES-BENZ,ML 350 ML350,2004,Jeep,True,Petrol,3.7,238078,6.0,Tiptronic,4x4,4,Left wheel,Black,12,False
2509,,SUBARU,R2,2003,Sedan,False,Petrol,0.7,50000,3.0,Automatic,Front,4,Right-hand drive,Black,4,False
23521,1586.0,NISSAN,Pathfinder SE,2010,Jeep,True,Petrol,4.0,168000,6.0,Tiptronic,4x4,4,Left wheel,Silver,12,False
125,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.5,223472,6.0,Automatic,4x4,4,Left wheel,Black,12,False
1176,640.0,KIA,Avella,2013,Sedan,True,Petrol,2.0,265618,4.0,Automatic,Front,4,Left wheel,White,12,False
549,751.0,HYUNDAI,Sonata,2013,Sedan,True,Petrol,2.4,216118,4.0,Automatic,Front,4,Left wheel,Grey,12,False
27284,934.0,TOYOTA,Camry,2015,Sedan,True,Petrol,2.5,80000,4.0,Automatic,Front,4,Left wheel,Black,8,False
17813,447.0,HONDA,FIT,2013,Universal,True,Petrol,1.3,68614,4.0,Automatic,Front,4,Left wheel,Black,4,False
10663,,TOYOTA,Prius,2006,Hatchback,False,Hybrid,1.5,210000,4.0,Variator,Front,4,Left wheel,Green,4,False
314,645.0,TOYOTA,Prius,2011,Jeep,True,Hybrid,1.8,326325,4.0,Automatic,Front,4,Left wheel,Silver,12,False
11447,986.0,LEXUS,HS 250h,2010,Sedan,True,Hybrid,2.4,11111,4.0,Variator,Front,4,Left wheel,Silver,12,False
10976,,FORD,Transit,1999,Microbus,False,Diesel,2.5,241000,4.0,Manual,Rear,2,Left wheel,White,2,False
93769,2216.0,CHEVROLET,Suburban,2016,Jeep,True,Petrol,5.3,170000,8.0,Tiptronic,4x4,4,Left wheel,Black,12,False
43278,1514.0,LEXUS,GX 460,2011,Jeep,True,Petrol,4.6,160138,8.0,Automatic,4x4,4,Left wheel,White,0,False
6586,642.0,HYUNDAI,Sonata,2012,Sedan,True,LPG,2.0,742997,4.0,Automatic,Front,4,Left wheel,Silver,4,False
5331,900.0,HONDA,Cr-v,2015,Jeep,True,Petrol,2.4,80288,4.0,Automatic,4x4,4,Left wheel,Brown,12,False
1568,831.0,CHEVROLET,Equinox,2011,Jeep,True,Petrol,2.4,80000,4.0,Automatic,Front,4,Left wheel,White,12,False
41553,891.0,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,142040,4.0,Automatic,Front,4,Left wheel,Black,4,False
862,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,True,Diesel,3.5,239224,6.0,Automatic,4x4,4,Left wheel,Black,12,False
24123,836.0,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,138185,4.0,Automatic,Front,4,Left wheel,Silver,4,False
11992,1047.0,HYUNDAI,Elantra,2007,Sedan,True,Petrol,1.6,128354,4.0,Automatic,Front,4,Left wheel,Silver,4,False
21953,690.0,FORD,Fusion,2016,Sedan,False,Petrol,1.5,91200,4.0,Tiptronic,Front,4,Left wheel,Carnelian red,8,True
99440,518.0,LEXUS,NX 300,2016,Jeep,True,Hybrid,2.5,40450,4.0,Automatic,Front,4,Left wheel,White,4,False
392,1324.0,CHRYSLER,Town and Country,2010,Sedan,True,Petrol,3.3,612685,6.0,Automatic,Front,2,Left wheel,White,12,False
18817,730.0,HYUNDAI,Elantra,2016,Sedan,True,Petrol,1.6,32595,4.0,Automatic,Front,4,Left wheel,Silver,4,False
314,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,True,Petrol,2.0,46413,4.0,Automatic,4x4,4,Left wheel,Blue,0,False
7056,833.0,KIA,Sportage,2010,Jeep,True,Diesel,2.0,64741,4.0,Automatic,Front,4,Left wheel,Silver,4,False
32302,,AUDI,Q5,2011,Hatchback,True,Petrol,2.0,148000,4.0,Tiptronic,4x4,4,Left wheel,Blue,8,False
42551,877.0,HYUNDAI,Tucson,2017,Jeep,True,Diesel,1.7,81070,4.0,Automatic,Front,4,Left wheel,White,4,False
20266,528.0,HYUNDAI,Elantra,2014,Sedan,True,Diesel,1.6,138598,4.0,Automatic,Front,4,Left wheel,White,4,False
103491,,BMW,X5,2018,Jeep,True,Diesel,2.5,59364,6.0,Tiptronic,4x4,4,Left wheel,Blue,12,True
6899,,MERCEDES-BENZ,C 200,2001,Sedan,True,CNG,2.0,100000,4.0,Manual,Rear,4,Right-hand drive,Silver,10,True
16778,862.0,HYUNDAI,H1,2011,Minivan,True,Diesel,2.5,45984,4.0,Automatic,Front,4,Left wheel,White,4,False
20385,,TOYOTA,Prius,2012,Hatchback,False,Hybrid,1.8,114458,4.0,Variator,Front,4,Left wheel,Silver,6,False
17562,,FIAT,500 Abarth ტურბო,2012,Sedan,False,Petrol,1.4,100000,6.0,Manual,Front,2,Left wheel,Grey,6,True
100,,TOYOTA,VOXY,2003,Minivan,False,Petrol,2.0,200000,4.0,Automatic,Front,4,Right-hand drive,Silver,2,False
35124,1017.0,AUDI,Q5,2017,Jeep,True,Petrol,2.0,0,4.0,Automatic,4x4,4,Left wheel,White,0,False
26591,2108.0,LEXUS,LS 460,2009,Sedan,True,Petrol,4.6,132022,4.0,Automatic,Front,4,Left wheel,Silver,4,False
2430,919.0,MERCEDES-BENZ,ML 350,2012,Jeep,True,Diesel,3.0,221312,6.0,Automatic,4x4,4,Left wheel,Blue,12,False
19707,836.0,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,232801,4.0,Automatic,Front,4,Left wheel,Grey,4,False
90,,BMW,X5,2006,Jeep,True,Diesel,3.0,13000,6.0,Tiptronic,4x4,4,Left wheel,Black,6,True
3450,607.0,TOYOTA,Camry,2019,Sedan,True,Hybrid,2.5,9626,4.0,Automatic,Front,4,Left wheel,Black,12,False
16500,585.0,TOYOTA,Prius,2013,Hatchback,False,Hybrid,1.8,91373,4.0,Automatic,Front,4,Left wheel,Sky blue,8,False
314,2410.0,MERCEDES-BENZ,E 350,2010,Sedan,True,Diesel,6.2,274771,8.0,Automatic,Rear,4,Left wheel,White,12,False
21953,,NISSAN,Juke,2013,Jeep,True,Petrol,1.6,91000,4.0,Automatic,4x4,4,Left wheel,Grey,4,True
131716,,TOYOTA,Land Cruiser Prado,2018,Jeep,True,Diesel,3.0,5292,6.0,Automatic,4x4,4,Left wheel,White,12,True
10349,,TOYOTA,Matrix XR,2003,Hatchback,False,LPG,1.8,190400,4.0,Automatic,Front,4,Left wheel,Silver,8,False
32929,,BMW,535,2012,Sedan,True,Petrol,3.0,152000,6.0,Tiptronic,Rear,4,Left wheel,Black,8,True
11604,,FORD,Transit,1998,Microbus,False,Diesel,2.5,12345,4.0,Manual,Rear,4,Left wheel,White,2,False
8467,,BMW,225,2004,Sedan,False,Petrol,2.5,190000,6.0,Tiptronic,Rear,4,Right-hand drive,Black,2,False
